0.000000,0.055224,0.501782
0.235000,0.055226,0.501538
0.405000,0.056822,0.500801
0.619000,0.057258,0.502215
0.811000,0.056990,0.503591
1.017000,0.965547,0.490842
1.209000,0.938253,0.486218
1.401000,0.926133,0.475407
1.615000,0.907953,0.462989
1.807000,0.910106,0.458094
2.020000,0.931225,0.453088
2.212000,0.951323,0.448148
2.404000,0.961276,0.436333
2.617000,0.967192,0.425772
2.809000,0.974073,0.424513
3.001000,0.988634,0.427084
3.215000,0.018484,0.431113
3.407000,0.027446,0.436514
3.620000,0.038197,0.442214
3.812000,0.100025,0.441222
4.004000,0.134238,0.435604
4.217000,0.152694,0.431474
4.409000,0.160358,0.435101
4.601000,0.164409,0.438163
4.815000,0.165730,0.442042
5.007000,0.163871,0.442841
5.220000,0.163527,0.445807
5.412000,0.161300,0.447333
5.604000,0.157204,0.449761
5.817000,0.157150,0.452520
6.009000,0.157822,0.452194
6.201000,0.159139,0.451302
6.415000,0.160133,0.449728
6.607000,0.159720,0.449952
6.820000,0.156832,0.446143
7.012000,0.155805,0.439182
7.204000,0.154193,0.432869
7.417000,0.152975,0.423774
7.609000,0.153086,0.418844
7.801000,0.160578,0.418791
8.015000,0.187644,0.419473
8.207000,0.193025,0.420415
8.420000,0.191140,0.418819
8.612000,0.191409,0.418237
8.804000,0.199538,0.414858
9.017000,0.242712,0.393584
9.209000,0.270736,0.391202
9.401000,0.289988,0.412428
9.615000,0.307910,0.434354
9.807000,0.319517,0.448619
10.020000,0.331227,0.468868
10.212000,0.338638,0.480083
10.404000,0.345864,0.474601
10.617000,0.316642,0.424249
10.809000,0.278097,0.396218
11.001000,0.275999,0.398819
11.215000,0.280674,0.409675
11.407000,0.276027,0.418961
11.620000,0.256586,0.453118
11.812000,0.253104,0.485487
12.004000,0.257473,0.519658
12.217000,0.247829,0.546826
12.409000,0.242960,0.558512
12.601000,0.243651,0.559604
12.815000,0.256551,0.551152
13.007000,0.340010,0.494730
13.220000,0.363191,0.475309
13.412000,0.363447,0.469488
13.604000,0.365574,0.461271
13.817000,0.369110,0.445116
14.009000,0.368495,0.439749
14.201000,0.364801,0.438562
14.415000,0.364124,0.437061
14.607000,0.361650,0.441695
14.820000,0.357244,0.444709
15.012000,0.356540,0.446928
15.204000,0.359234,0.447183
15.417000,0.438194,0.458825
15.609000,0.453652,0.423782
15.801000,0.468989,0.406891
16.014999,0.487074,0.406510
16.207001,0.500714,0.404269
16.420000,0.535079,0.404238
16.612000,0.556860,0.403122
16.804001,0.578320,0.408302
17.017000,0.596971,0.400194
17.209000,0.600290,0.386811
17.400999,0.583668,0.380544
17.615000,0.586204,0.375094
17.806999,0.581153,0.366686
18.020000,0.561606,0.362294
18.212000,0.523376,0.364409
18.403999,0.490580,0.376384
18.617001,0.478575,0.391394
18.809000,0.481000,0.419146
19.000999,0.476770,0.449339
19.215000,0.502514,0.545885
19.407000,0.535960,0.668008
19.620001,0.541750,0.687718
19.812000,0.585794,0.656355
20.004000,0.647475,0.544844
20.216999,0.655709,0.532829
20.409000,0.654936,0.549408
20.601000,0.639519,0.500740
20.815001,0.619317,0.455315
21.007000,0.591723,0.443246
21.219999,0.494662,0.416373
21.412001,0.355219,0.422408
21.604000,0.283460,0.433241
21.816999,0.252029,0.421285
22.009001,0.222474,0.419054
22.201000,0.194410,0.423648
22.415001,0.165691,0.391795
22.607000,0.136309,0.381273
22.820000,0.094397,0.346436
23.011999,0.061628,0.359076
23.204000,0.043755,0.379536
23.417000,0.035173,0.439140
23.608999,0.036562,0.455386
23.801001,0.044431,0.486513
24.014999,0.103963,0.484591
24.207001,0.192940,0.506519
24.420000,0.234683,0.511080
24.612000,0.264952,0.490971
24.804001,0.303837,0.477080
25.017000,0.354815,0.478984
25.209000,0.453289,0.491973
25.400999,0.469269,0.480382
25.615000,0.411309,0.459034
25.806999,0.402677,0.447957
26.020000,0.455261,0.446716
26.212000,0.483301,0.459277
26.403999,0.487106,0.460480
26.617001,0.485694,0.456439
26.809000,0.472413,0.452238
27.000999,0.435493,0.445003
27.215000,0.389357,0.442324
27.407000,0.380380,0.439162
27.620001,0.382149,0.436594
27.812000,0.388786,0.437261
28.004000,0.396004,0.436542
28.216999,0.401055,0.438434
28.409000,0.401819,0.436993
28.601000,0.406354,0.436953
28.815001,0.412511,0.441336
29.007000,0.419993,0.439560
29.219999,0.430840,0.434713
29.412001,0.477855,0.439740
29.604000,0.523556,0.445026
29.816999,0.533959,0.467084
30.009001,0.531719,0.464524
30.201000,0.532666,0.454375
30.415001,0.536959,0.452811
30.607000,0.536224,0.453240
30.820000,0.530565,0.447937
31.011999,0.513305,0.438288
31.204000,0.503180,0.431689
31.417000,0.500781,0.424581
31.608999,0.500375,0.421779
31.801001,0.501022,0.421750
32.014999,0.501452,0.418977
32.207001,0.485040,0.406299
32.419998,0.380775,0.378051
32.612000,0.336199,0.370567
32.804001,0.337534,0.362023
33.016998,0.343795,0.361515
33.209000,0.410787,0.377485
33.401001,0.463864,0.391605
33.615002,0.493792,0.403060
33.806999,0.506763,0.403979
34.020000,0.511890,0.407436
34.212002,0.513598,0.409447
34.403999,0.511434,0.407414
34.617001,0.469554,0.397167
34.808998,0.415149,0.394741
35.000999,0.395892,0.401597
